STIS Model Line Spread Function vs Aperture at 240 nm
Rel pixel      52x0.1    52x0.2    52x0.5    52x2.0
 24.348        0.0000    0.0000    0.0000    0.0026
 24.474        0.0000    0.0000    0.0000    0.0026
 24.599        0.0000    0.0000    0.0000    0.0026
 24.725        0.0000    0.0000    0.0000    0.0025
 24.850        0.0000    0.0000    0.0000    0.0025
 24.976        0.0000    0.0000    0.0000    0.0025
 25.101        0.0000    0.0000    0.0000    0.0024
 25.227        0.0000    0.0000    0.0000    0.0024
 25.352        0.0000    0.0000    0.0000    0.0024
 25.478        0.0000    0.0000    0.0000    0.0024
 25.603        0.0000    0.0000    0.0000    0.0023
 25.729        0.0000    0.0000    0.0000    0.0023
 25.854        0.0000    0.0000    0.0000    0.0023
 25.980        0.0000    0.0000    0.0000    0.0022
 26.105        0.0000    0.0000    0.0000    0.0022
 26.231        0.0000    0.0000    0.0000    0.0022
 26.357        0.0000    0.0000    0.0000    0.0022
 26.482        0.0000    0.0000    0.0000    0.0022
 26.608        0.0000    0.0000    0.0000    0.0021
 26.733        0.0000    0.0000    0.0000    0.0021
 26.859        0.0000    0.0000    0.0000    0.0021
 26.984        0.0000    0.0000    0.0000    0.0020
 27.110        0.0000    0.0000    0.0000    0.0020
 27.235        0.0000    0.0000    0.0000    0.0020
 27.361        0.0000    0.0000    0.0000    0.0019
 27.486        0.0000    0.0000    0.0000    0.0019
 27.612        0.0000    0.0000    0.0000    0.0019
 27.737        0.0000    0.0000    0.0000    0.0018
 27.863        0.0000    0.0000    0.0000    0.0018
 27.988        0.0000    0.0000    0.0000    0.0018
 28.114        0.0000    0.0000    0.0000    0.0018
 28.239        0.0000    0.0000    0.0000    0.0018
 28.365        0.0000    0.0000    0.0000    0.0018
 28.490        0.0000    0.0000    0.0000    0.0018
 28.616        0.0000    0.0000    0.0000    0.0018
 28.741        0.0000    0.0000    0.0000    0.0018
 28.867        0.0000    0.0000    0.0000    0.0018
 28.992        0.0000    0.0000    0.0000    0.0018
 29.118        0.0000    0.0000    0.0000    0.0018
 29.243        0.0000    0.0000    0.0000    0.0017
